Frame,Frametime,glfwPollEvents,InputUpdate,PlayerUpdate,WorldUpdate,Raycasting,CsvStuff,Draw UI,Update,ImGuiRender,WorldDrawChunks,DrawChunks,OpenGLRender,ChunkBuildMesh
5459,8058,14,18,1,0,0,6,11,28,59,89,92,110,
5460,8247,16,22,1,0,0,8,9,33,58,85,88,103,
5461,8608,18,22,1,0,0,6,11,31,53,83,85,104,
5462,8487,13,18,1,0,0,6,10,28,43,78,80,95,
5463,7920,16,22,1,0,0,8,11,34,46,69,72,90,
5464,8348,14,19,1,0,0,6,9,28,57,90,93,108,
5465,8329,12,18,1,0,0,7,19,29,43,71,74,98,
5466,9015,14,19,1,0,0,7,10,29,44,77,79,96,
5467,7976,15,21,1,0,0,7,9,31,43,66,69,85,
5468,8002,13,18,1,0,0,7,6,28,41,70,72,83,
5469,8327,14,20,2,0,0,9,12,33,58,97,100,118,
5470,8766,14,18,2,0,0,7,10,30,47,72,75,91,
5471,7903,13,19,1,0,0,6,9,28,44,71,74,88,
5472,8295,16,21,1,0,0,9,7,35,46,70,73,86,
5473,8408,14,18,1,0,0,6,7,28,41,76,78,90,
5474,8760,17,23,1,0,0,8,9,35,72,95,97,113,
5475,8121,14,19,1,0,0,7,10,30,44,72,74,91,
5476,8090,14,20,1,0,0,7,11,30,46,73,76,94,
5477,8407,15,23,2,0,0,8,11,35,59,71,73,91,
5478,8593,13,19,1,0,0,7,9,30,49,89,97,115,
5479,8232,13,18,1,0,0,6,11,28,51,74,76,93,
5480,8193,131,140,2,0,1,11,16,158,62,75,78,103,
5481,8422,13,18,2,0,0,6,8,29,43,68,70,83,
5482,8519,13,19,1,0,0,7,11,29,43,76,78,95,
5483,8041,13,18,1,0,0,6,9,28,43,68,70,84,
5484,8336,17,23,2,0,0,9,14,36,59,100,103,124,
5485,8619,17,23,2,0,0,7,13,35,70,91,107,130,
5486,8555,46,54,2,0,0,10,8,69,74,71,73,89,
5487,7811,17,24,2,0,0,8,7,37,42,76,77,90,
5488,8196,13,19,1,0,0,6,10,28,45,70,72,88,
5489,8536,12,17,1,0,0,7,9,27,43,74,76,91,
5490,9252,12,18,1,0,0,6,28,27,43,75,77,112,
5491,7615,22,29,2,0,0,11,13,45,62,92,96,116,
5492,8095,14,20,1,0,0,6,11,31,45,72,74,91,
5493,8462,14,19,2,0,0,8,12,31,58,103,106,126,
5494,8541,100,106,1,0,0,6,10,116,44,85,87,104,
5495,7871,15,20,1,0,0,6,9,30,48,65,68,82,
5496,8307,16,22,2,0,0,8,20,35,42,72,75,101,
5497,8601,13,18,1,0,0,6,7,27,44,112,114,127,
5498,8573,18,24,2,0,0,10,10,39,44,72,74,89,
5499,8011,14,18,1,0,0,8,7,30,43,75,77,89,
5500,8136,14,20,1,0,0,7,6,30,51,71,73,85,
5501,8439,14,18,1,0,0,6,8,28,42,67,69,84,
5502,8668,13,19,1,0,0,7,7,29,42,70,72,84,
5503,7995,15,21,1,0,0,7,10,33,49,74,77,94,
5504,8291,14,19,1,0,0,62,15,85,49,74,77,100,
5505,8624,16,23,2,0,0,9,11,37,63,103,107,125,
5506,8419,13,19,1,0,0,6,14,29,45,76,78,98,
5507,7972,12,17,1,0,0,6,9,26,41,67,69,84,
5508,8194,15,21,1,0,0,9,10,33,43,68,70,86,
5509,8510,13,18,1,0,0,6,9,27,43,72,74,89,
5510,8720,14,21,1,0,0,6,9,31,53,70,73,88,
5511,8029,14,19,1,0,0,6,10,30,45,73,76,92,
5512,8544,14,20,1,0,0,6,10,30,54,90,93,111,
5513,8193,19,26,2,0,0,8,11,39,48,78,82,98,
5514,8837,19,24,1,0,0,8,13,36,66,79,82,103,
5515,7871,14,19,1,0,0,5,13,28,43,79,81,101,
5516,8095,15,21,1,0,0,7,9,32,44,71,73,89,
5517,8362,12,18,1,0,0,8,8,29,42,69,72,85,
5518,8755,16,22,2,0,0,7,7,33,43,69,71,84,
5519,7908,16,21,2,0,0,7,12,32,45,69,71,88,
5520,8377,16,22,2,0,0,11,7,38,49,70,72,85,
5521,8331,25,30,1,0,0,8,10,42,46,70,73,89,
5522,8749,87,95,1,0,0,7,7,106,48,70,72,86,
5523,7847,140,187,1,0,0,8,8,201,56,79,82,97,
5524,8378,14,18,1,0,0,7,10,29,54,70,72,88,
5525,8273,86,104,1,0,0,7,8,116,51,76,79,95,
5526,8686,13,19,1,0,0,7,10,29,46,71,73,89,
5527,8213,13,18,2,0,0,6,13,29,43,98,102,120,
5528,8168,48,53,1,0,0,7,8,64,46,76,79,97,
5529,8274,14,19,1,0,0,8,9,30,49,71,73,88,
5530,8897,13,19,1,0,0,6,8,28,59,84,88,102,
5531,7835,15,21,1,0,0,8,7,32,60,76,78,91,
5532,8208,45,59,2,0,0,9,8,73,46,75,77,91,
5533,8563,14,19,1,0,0,6,10,29,45,68,70,86,
5534,8718,14,20,2,0,0,7,9,31,51,77,80,97,
5535,7863,12,17,1,0,0,7,11,27,45,69,71,88,
5536,8231,254,381,1,0,0,7,10,393,53,73,76,92,
5537,8428,11,15,1,0,0,6,5,24,36,62,64,73,
5538,8869,14,20,1,0,0,7,10,31,42,67,69,85,
5539,7965,21,27,2,0,0,10,8,42,47,73,76,91,
5540,8141,12,18,1,0,0,7,14,29,49,90,92,113,
5541,9010,15,21,1,0,0,9,10,34,43,68,70,86,
5542,7545,14,20,1,0,0,7,7,31,47,74,77,91,
5543,8692,14,18,2,0,0,7,10,29,43,72,75,91,
5544,8563,12,17,1,0,0,8,10,28,46,70,73,90,
5545,8355,21,28,2,0,0,11,11,44,46,73,76,96,
5546,7860,19,25,2,0,0,8,10,37,53,75,78,94,
5547,8318,14,19,2,0,0,8,11,31,50,92,95,114,
5548,8643,11,16,1,0,0,6,9,25,44,72,74,89,
5549,8030,14,19,1,0,0,8,6,31,47,68,69,82,
5550,8256,14,18,1,0,0,6,10,29,44,76,77,94,
5551,8544,13,18,1,0,0,6,10,28,45,76,78,94,
5552,8502,17,22,1,0,0,7,10,32,42,70,72,88,
5553,8123,17,23,1,0,0,6,8,34,42,67,69,83,
5554,8172,14,19,1,0,0,7,7,30,42,70,72,85,
5555,8508,13,19,1,0,0,7,11,30,51,84,86,106,
5556,8608,16,23,1,0,0,7,10,33,47,80,83,99,
5557,7937,12,19,1,0,0,7,9,30,43,70,72,87,
5558,8292,15,19,1,0,0,6,8,29,51,76,78,92,
5559,8297,14,20,1,0,0,6,11,30,42,70,72,89,
5560,8787,14,19,1,0,0,8,12,31,56,91,94,113,
5561,7965,14,18,1,0,0,6,8,28,54,71,73,87,
5562,8170,13,18,1,0,0,6,9,27,41,71,73,87,
5563,8610,13,19,1,0,0,6,7,29,46,67,69,82,
5564,8675,15,21,2,0,0,11,8,36,42,73,76,89,
5565,8144,14,19,1,0,0,6,7,29,44,71,73,87,
5566,7830,13,18,1,0,0,8,8,29,43,98,102,117,
5567,8676,14,19,1,0,0,7,6,29,42,65,68,79,
5568,8617,13,18,1,0,0,7,10,29,45,76,78,93,
5569,7960,14,20,2,0,0,7,8,31,59,88,91,106,
5570,8246,13,18,1,0,0,6,7,28,58,73,75,88,
5571,8612,12,17,1,0,0,6,9,27,43,71,73,87,
5572,8507,126,163,1,0,0,6,10,173,47,76,79,96,
5573,8051,12,17,1,0,0,7,13,28,42,71,73,91,
5574,8003,14,20,1,0,0,7,9,30,44,79,81,96,
5575,8695,13,17,1,0,0,5,8,26,42,69,72,85,
5576,8686,17,22,1,0,0,7,7,33,45,69,71,84,
5577,7845,17,23,2,0,0,8,7,36,43,67,69,81,
5578,8252,16,37,2,0,0,11,9,56,46,81,83,100,
5579,8464,15,22,1,0,0,7,10,33,44,87,90,106,
5580,8766,13,18,1,0,0,6,9,27,45,73,75,91,
5581,7896,92,124,1,0,0,10,12,143,45,74,76,96,
5582,8132,13,17,1,0,0,6,9,27,43,70,72,88,
5583,8431,14,19,1,0,0,6,8,28,41,70,72,85,
5584,8749,13,18,1,0,0,7,10,28,43,70,72,90,
5585,8113,17,24,1,0,0,6,10,34,45,91,95,152,
5586,8037,14,20,1,0,0,6,7,29,50,74,76,89,
5587,8784,12,17,1,0,0,6,10,26,88,72,75,93,
5588,8492,13,19,2,0,0,6,10,30,44,75,77,94,
5589,8121,15,22,1,0,0,7,11,32,45,70,72,89,
5590,8158,13,18,1,0,0,6,9,27,46,83,85,100,
5591,8296,13,18,1,0,0,7,10,29,44,73,76,91,
5592,8728,12,17,2,0,0,6,7,27,42,71,73,85,
5593,7928,15,21,1,0,0,7,7,32,42,66,69,81,
5594,8241,13,18,1,0,0,6,7,28,43,71,73,85,
5595,8581,15,21,1,0,0,6,9,31,42,74,77,92,
5596,8524,14,19,1,0,0,6,12,29,50,88,91,110,
5597,7996,13,18,1,0,0,6,10,28,42,71,74,90,
5598,8157,13,18,1,0,0,6,10,28,44,72,75,91,
5599,8625,12,15,1,0,0,6,8,24,41,66,67,80,
5600,8543,17,25,1,0,0,7,11,35,44,72,74,91,
5601,8017,14,19,1,0,0,6,11,29,45,71,73,90,
5602,8041,52,58,1,0,0,8,14,71,49,71,73,94,
5603,8838,13,18,1,0,0,6,9,27,40,70,72,86,
5604,8511,14,21,1,0,0,7,8,32,44,79,81,95,
5605,8177,16,22,2,0,0,9,7,35,58,75,78,92,
5606,8300,17,23,2,0,0,8,10,35,57,87,89,107,
5607,8185,16,21,1,0,0,70,12,94,43,75,77,95,
5608,8615,15,20,1,0,0,7,10,30,47,73,75,92,
5609,7946,14,19,2,0,0,6,17,30,44,67,70,92,
5610,8407,14,18,1,0,0,6,7,28,43,72,74,86,
5611,8821,16,23,2,0,0,8,10,35,63,98,101,119,
5612,8444,16,22,1,0,0,7,14,32,47,89,92,112,
5613,7735,575,593,2,0,0,7,9,605,42,68,70,85,
5614,8302,17,23,1,0,0,7,10,34,42,71,73,88,
5615,8380,769,810,1,0,0,9,12,827,43,75,78,97,
5616,8759,1239,1272,1,0,0,7,10,1284,45,74,76,93,
5617,8226,786,823,1,0,0,7,9,836,40,72,74,91,
5618,7930,619,625,1,0,0,9,7,638,49,70,72,86,
5619,8395,491,497,1,0,0,8,9,509,45,73,75,91,
5620,9257,1304,1310,1,0,0,8,10,1322,70,72,74,90,
5621,7300,746,766,1,0,0,9,8,780,42,78,80,94,
5622,8325,877,931,1,0,0,8,13,943,54,72,74,94,
5623,8385,1061,1096,2,0,0,8,11,1109,42,71,73,91,
5624,8828,516,521,1,0,0,8,10,533,53,71,74,91,
5625,8047,1533,1540,1,0,0,7,9,1550,41,70,72,88,
5626,8242,13,18,1,0,0,6,10,28,53,73,76,92,
5627,8342,14,18,1,0,0,12,10,34,43,68,70,86,
5628,8614,1019,1033,1,0,0,6,9,1043,40,73,75,90,
5629,8031,48,54,2,0,0,7,9,65,40,68,71,86,
5630,8206,24,31,1,0,0,12,7,47,43,70,72,85,
5631,8527,13,18,1,0,0,7,9,28,48,68,70,86,
5632,8948,622,628,1,0,0,8,9,641,42,76,79,95,
5633,7727,16,21,1,0,0,7,13,32,57,74,78,99,
5634,8298,15,21,1,0,0,6,9,31,62,99,102,118,
5635,8575,610,616,1,0,0,7,12,627,46,105,108,125,
5636,8678,572,578,1,0,0,8,12,590,48,113,115,134,
5637,7809,1541,1582,2,0,0,10,13,1606,48,79,81,102,
5638,8046,609,615,1,0,0,8,9,628,44,76,78,95,
5639,8406,514,520,1,0,0,9,8,533,62,72,74,89,
5640,8770,15,20,2,0,0,8,11,33,59,88,91,109,
5641,8028,1157,1179,1,0,0,8,8,1194,46,77,80,101,
5642,8202,18,23,1,0,0,8,10,36,49,69,71,87,
5643,8644,540,548,2,0,0,13,8,568,54,84,87,103,
5644,8485,602,609,1,0,0,10,10,624,53,74,76,93,
5645,7945,18,23,1,0,0,62,14,90,50,83,85,107,
5646,8336,530,536,2,0,0,6,9,547,42,79,82,99,
5647,8233,418,424,2,0,0,8,10,436,57,86,89,106,
5648,8815,487,492,1,0,0,10,10,506,46,80,82,98,
5649,7976,480,485,1,0,0,6,10,495,44,70,72,87,
5650,8295,578,583,2,0,0,8,8,594,54,83,86,102,
5651,8396,813,899,2,0,0,8,13,913,77,87,90,110,
5652,8683,710,718,1,0,0,7,8,731,40,68,70,84,
5653,7987,17,27,2,0,0,8,8,40,57,85,88,102,
5654,8069,945,960,1,0,0,8,9,973,45,76,78,93,
5655,8654,13,18,1,0,0,7,9,28,51,70,73,88,
5656,8519,13,19,1,0,0,7,8,30,42,71,73,86,
5657,8006,16,22,2,0,0,8,10,35,43,79,81,96,
5658,8206,14,19,2,0,0,6,14,29,43,76,78,97,
5659,8507,15,20,1,0,0,7,11,30,45,72,76,94,
5660,9035,14,19,1,0,0,7,11,29,44,69,71,88,
5661,7729,29,36,2,0,0,8,8,48,45,70,72,86,
5662,8018,14,20,1,0,0,7,8,30,47,70,72,87,
5663,8454,14,19,1,0,0,7,9,29,42,71,74,89,
5664,9135,14,19,1,0,0,7,11,29,43,68,71,87,
5665,7962,13,19,1,0,0,6,10,28,52,70,72,89,
5666,8022,16,22,1,0,0,8,8,35,69,78,81,96,
5667,8536,15,21,1,0,0,8,12,33,47,78,81,101,
5668,8473,15,20,1,0,0,7,10,30,59,74,77,94,
5669,8000,17,23,1,0,0,9,12,36,56,90,94,115,
5670,8338,14,19,2,0,0,7,10,30,48,76,78,95,
5671,8415,119,155,2,0,0,8,7,170,56,69,72,85,
5672,8697,16,21,1,0,0,8,12,33,53,73,77,95,
5673,7757,14,19,1,0,0,6,10,29,40,73,75,91,
5674,8440,14,18,1,0,0,6,9,27,41,68,70,85,
5675,8321,168,210,2,0,0,8,18,224,43,73,75,101,
5676,8654,15,22,1,0,0,6,11,32,45,96,98,116,
5677,8149,60,67,2,0,0,9,7,80,42,71,73,86,
5678,8109,13,18,1,0,0,7,10,29,41,76,78,94,
5679,8319,11,16,1,0,0,6,9,25,40,79,81,95,
5680,8836,17,23,1,0,0,10,11,37,46,70,73,92,
5681,7847,15,20,1,0,0,7,10,31,48,68,70,86,
5682,8223,13,18,1,0,0,7,9,29,42,72,74,89,
5683,8425,17,34,2,0,0,7,7,45,40,69,70,82,
5684,8890,14,19,1,0,0,8,10,31,45,72,74,91,
5685,7952,17,23,2,0,0,9,7,37,46,80,82,96,
5686,8175,15,22,1,0,0,8,12,33,65,97,100,118,
5687,8492,82,88,2,0,0,7,11,99,55,75,77,94,
5688,8665,13,17,1,0,0,7,7,28,48,70,71,85,
5689,7979,15,21,1,0,0,7,7,31,44,70,72,84,
5690,8173,17,23,2,0,0,7,7,34,50,71,73,85,
5691,8592,13,41,2,0,0,8,12,53,60,106,110,128,
5692,8503,14,18,1,0,0,7,7,29,48,78,80,94,
5693,7901,13,18,1,0,0,6,12,27,44,107,109,127,
5694,8335,13,18,1,0,0,6,11,27,44,71,73,90,
5695,8315,12,17,1,0,0,6,11,27,43,70,73,89,
5696,8765,14,19,1,0,0,6,9,29,51,69,72,88,
5697,8111,16,22,1,0,0,7,10,32,59,78,81,97,
5698,8187,20,28,1,0,0,7,13,38,58,97,101,124,
5699,8314,11,17,2,0,0,7,12,28,58,86,89,109,
5700,8827,14,19,1,0,0,7,9,29,43,70,72,87,
5701,7965,15,20,1,0,0,7,10,30,43,69,71,87,
5702,8192,13,18,1,0,0,6,10,27,41,70,72,87,
5703,8471,14,19,1,0,0,7,11,29,42,78,81,99,
5704,8740,607,615,2,0,0,11,11,631,43,72,80,98,
5705,8063,502,508,1,0,0,7,7,520,44,67,69,84,
5706,8049,979,986,1,0,0,8,8,999,43,70,72,87,
5707,8373,619,646,1,0,0,8,8,660,53,83,85,99,
5708,8979,742,749,1,0,0,7,12,760,42,78,81,100,
5709,7839,528,533,1,0,0,8,9,544,45,70,72,87,
5710,8460,558,563,1,0,0,9,10,576,50,71,74,91,
5711,8252,497,502,1,0,0,7,9,513,54,75,78,95,
5712,8751,988,995,2,0,0,11,11,1012,42,78,80,99,
5713,7836,13,18,1,0,0,6,9,27,41,65,67,82,
5714,8523,25,32,1,0,0,6,7,42,41,74,76,88,
5715,8197,20,27,2,0,0,9,9,41,52,108,111,129,
5716,8655,16,22,2,0,0,8,13,35,54,95,98,122,
5717,7853,16,22,2,0,0,7,11,33,44,72,74,92,
5718,8206,12,16,1,0,0,6,14,26,50,77,79,99,
5719,8782,14,19,1,0,0,8,8,30,45,70,72,86,
5720,8395,152,186,2,0,0,10,7,203,44,72,74,88,
5721,7944,15,21,1,0,0,8,8,33,46,76,78,95,
5722,8192,14,20,1,0,0,8,9,32,43,69,71,86,
5723,8486,14,19,1,0,0,7,14,29,47,75,77,97,
5724,8624,14,19,2,0,0,6,9,30,49,93,95,110,
5725,8175,203,250,2,0,0,12,7,272,43,68,70,83,
5726,8096,70,76,1,0,0,6,8,86,52,75,78,98,
5727,9068,13,18,1,0,0,6,10,28,48,69,71,87,
5728,7897,14,19,2,0,0,7,13,30,45,76,78,98,
5729,8091,19,26,2,0,0,9,12,39,72,97,100,119,
5730,8688,14,19,1,0,0,7,12,29,44,72,75,92,
5731,8657,62,71,2,0,1,12,11,89,64,92,95,114,
5732,7845,16,22,1,0,0,9,14,35,57,82,85,106,
5733,8284,17,24,2,0,0,10,8,39,60,106,109,125,
5734,8961,13,18,1,0,0,9,9,30,44,69,71,86,
5735,7674,17,24,2,0,0,9,9,37,48,76,79,144,
5736,8703,14,19,1,0,0,7,7,30,44,71,73,89,
5737,8328,101,110,2,0,0,11,8,127,45,69,72,87,
5738,7789,17,22,1,0,0,10,8,36,61,95,98,114,
5739,8367,13,19,1,0,0,7,9,29,42,68,70,85,
5740,8717,14,19,1,0,0,7,10,29,43,71,74,92,
5741,8056,16,22,2,0,0,10,12,37,44,83,85,103,
5742,8241,14,19,2,0,0,7,12,30,50,92,95,115,
5743,8502,15,22,2,0,0,10,8,37,43,72,74,88,
5744,8924,14,19,1,0,0,7,11,29,45,71,73,90,
5745,7789,14,19,1,0,0,7,7,29,43,69,71,84,
5746,7996,152,232,1,0,0,9,10,246,57,72,74,91,
5747,8553,12,16,1,0,0,6,14,26,51,70,72,92,
5748,8829,14,18,1,0,0,6,10,28,45,74,77,95,
5749,7990,19,25,2,0,0,9,8,38,58,83,86,101,
5750,8027,516,521,2,0,0,9,10,536,42,72,75,101,
5751,8424,13,17,1,0,0,7,9,27,46,71,73,89,
5752,8939,14,18,1,0,0,8,10,30,42,69,71,87,
5753,7841,20,28,2,0,1,10,8,43,52,82,86,101,
5754,8072,14,20,1,0,0,7,10,30,60,72,74,91,
5755,8482,13,19,1,0,0,6,10,30,50,68,70,86,
5756,8748,15,21,1,0,0,7,9,32,44,78,80,96,
5757,8290,14,20,1,0,0,6,11,30,44,74,77,95,
5758,8035,15,20,1,0,0,6,8,31,62,85,87,102,
5759,9073,14,25,1,0,0,7,7,35,43,67,69,82,
5760,7700,60,68,1,0,0,9,10,82,45,73,75,92,
5761,8438,16,21,2,0,0,8,11,33,45,87,89,108,
5762,8752,52,69,1,0,0,7,11,79,59,84,87,106,
5763,7754,14,19,1,0,0,8,11,31,47,81,84,103,
5764,8172,13,18,1,0,0,7,10,29,44,73,75,91,
5765,8564,14,20,1,0,0,7,7,31,55,69,71,83,
5766,8588,14,19,1,0,0,6,16,29,46,93,95,119,
5767,7892,1098,1104,1,0,2,9,8,1119,42,70,72,87,
5768,8253,14,20,2,1164,0,6,5,1196,44,69,71,81,1163
5769,8407,14,19,1,0,0,6,9,29,49,70,72,87,
5770,8951,35,41,1,0,0,7,8,51,43,70,72,85,
5771,7681,20,27,1,0,0,7,11,37,44,68,70,88,
5772,8221,28,34,2,0,0,7,6,45,43,67,69,80,
5773,8659,14,19,1,0,0,6,11,29,42,70,73,91,
5774,8518,13,19,1,0,0,7,7,29,50,73,76,89,
5775,8311,16,21,1,0,0,9,8,35,42,69,71,87,
5776,7937,14,21,1,0,0,7,9,32,54,96,99,115,
5777,8418,13,19,1,0,0,6,9,28,47,66,68,83,
5778,8712,17,24,1,0,0,10,11,38,52,95,98,114,
